"","AL0002_S124","AL0003_S134","AL0004_S144","CH0001_S154","CH0002_S83","CH0006_S93","CH0012_S103","CH0016_S114","CH0018_S125","CH0019_S135","CH0020_S145","CH0022_S155","CH0023_S84","CH0030_S94","CH0035_S104","CH0038_S115","CH0039_S126","CH0050_S136","CH0055_S146","DU0002_S32","DU0004_S42","DU0005_S52","DU0007_S62","DU0010_S72","DU0012_S82","DU0013_S11","DU0017_S22","DU0019_S112","DU0034_S123","DU0038_S133","DU0047_S143","DU0058_S153","DU0059_S163","DU0063_S92","DU0064_S102","DU0071_S113","DU0074_S29","DU0076_S26","DU0077_S3","DU0083_S1","DU0087_S4","DU0089_S14","DU0099_S24","IT103_S55","IT11_S34","IT148_S66","IT173_S76","IT197_S5","IT202_S15","IT222_S25","IT226_S35","IT230_S45","IT236_S56","IT254_S67","IT257_S77","IT261_S6","IT271_S16","IT309_S26","IT311_S36","IT315_S46","IT323_S57","IT337_S68","IT338_S78","IT339_S7","IT361_S17","IT381_S27","IT52_S44","IT85_S58","KL0002_S156","KL0003_S85","KL0004_S95","KL0006_S105","KL0007_S116","KL0008_S127","KL0009_S137","KL0010_S147","KL0011_S157","KL0012_S10","KL0013_S86","KL0014_S96","KL0016_S106","KL0017_S117","KL0018_S128","KL0019_S138","KL0020_S37","KL0021_S148","KL0022_S158","KL0023_S87","KL0024_S97","KL0025_S107","KL0026_S118","KL0027_S129","KL0028_S139","KL0029_S149","KL0031_S159","KL0035_S88","KL0036_S98","KL0037_S108","KL0039_S119","KL0040_S130","KL0041_S140","KL0042_S150","KL0043_S160","SBE0003_S40","SBE0004_S51","SBE0006_S62","SBE0007_S72","SBE0008_S1","SBE0009_S11","SBE0010_S21","SBE0011_S31","SBE0012_S41","SBE0015_S52","SBE0018_S63","SG0001_S89","SG0002_S99","SG0003_S109","SG0006_S120","SG0012_S131","SG0024_S141","SG0025_S151","SG0028_S161","SG0031_S90","TBE0001_S73","TBE0002_S2","TBE0003_S12","TBE0004_S22","TBE0005_S32","TBE0006_S42","TBE0007_S53","TBE0008_S64","TBE0009_S74","TBE0010_S3","TBE0011_S13","TBE0012_S23","TBE0013_S33","TBE0014_S43","TBE0015_S133","TBE0016_S142","TBS002_S63","TBS006_S66","TBS011_S40","TBS035_S33","TBS150_S43","TBS153_S71","TBS160_S28","TBS165_S41","TBS277_S78","TBS349_S69","TBS365_S81","TBS385_S73","TBS387_S47","TBS396_S4","TBS425_S56","TBS435_S44","TBS442_S70","TBS461_S37","TBS466_S7","TBS467_S17","TBS468_S59","TBS469_S60","TBS479_S75","TBS480_S80","TBS488_S21","TBS516_S25","TBS524_S49","TBS556_S34","TBS559_S20","TBS587_S9","TBS596_S14","TBS656_S45","TBS663_S5","TBS664_S8","TBS668_S51","TBS670_S12","TBS671_S67","TBS672_S48","TH0007_S20","TH0008_S30","TH0016_S54","TH0017_S65","TH0019_S75","TT0003_S100","TT0005_S110","TT0006_S121","TT0009_S132","TT0010_S142","TT0011_S152","TT0012_C1","TT0014_S162","TT0015_S91","TT0016_C1","TT0017_S101","TT0018_S111","TT0019_S122","TT0021_S48","TT0025_S1","TT0029_S64","TT0030_S59","TT0031_S69","TT0033_S79","TT0034_S8","TT0038_S18","TT0040_S47","TT0042_S28","TT0043_S38","TT0045_S49","TT0048_S60","TT0049_S70","TT0051_S80","TT0053_S9","TT0059_S19","TT0060_S29","TT0061_S39","TT0062_S50","TT0063_S61","TT0065_S71","TT0067_S81","TT0069_S10","TTS1106_S54","TTS1108_S15","TTS1111_S53","TTS1115_S50","TTS1116_S57","TTS1118_S65","TTS1120_S38","TTS1122_S79","TTS1123_S10","TTS1131_S31","TTS1134_S35","TTS1141_S18","TTS1146_S76","TTS1149_S46","TTS1160_S6","TTS1170_S27","TTS1188_S58","TTS1189_S61","TTS1194_S68","TTS1200_S77","TTS1203_S39","TTS1204_S2","TTS1205_S19","TTS1210_S64","TTS1212_S36","TTS1214_S16","TTS1223_S23","TTS1263_S30","TTS1272_S24","TTS1301_S13","TTS1320_S74","TTS1330_S55"
"k141_3473946.concoct_part_0",0,0,0,0,5.76773728148604,0,0,0,0,0,0,0,0,0,0,0,0,22.0909615576088,0,0,0,0,0,0,0,48.1324246248822,0.589145903069429,0,9.46820479606484,0,0,3.74481839767471,0,0,5.10786582271199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76129346178089,0,0,0,0,0,0,0,1.9758620478936,0,0,0,0,0,0,0,0,0,0,0,1.23146116213271,0,0,0,0,0,3.0926817583544,0,0,0,1.6387804966738,0,0,0,0,8.85021423246858,0,0,0,0,0,0,0,0,0,0,0,2.10687928038094,0,0,1.55053289523597,0,0,3.65356209156807,0,0,0,0,20.0766860442716,0,0,0,0,14.600531673054,0,0,0,0,4.55898480219395,0,0,0,0,0,0,0.869351539612229,0,0,0,0,0.15653655787802,0.238150468404485,0,0,0,2.63583730656927,0,0,0,0,9.91476579358888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36858445524352,0,0,64.3214948455407,263.480739411064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73820450795457,0,0,0,0,0,0,0,0,0,1.14097950421848,0,0,0,0,0,0.516600452343786,2.19224149125554,1.0954780646968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35645089912368,0,0,0,0,0,19.2517623165333,0,0,0,0,0,0,0,1.46394145323113,0,0,0,0,2.74886436461451,0,0.682500459900485,0,1.00592211519413,0,6.29468361864341,0,0,0,0
"k141_1990350.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576739536374208,0,3.17788155900854,0,0,0,1.31573368959651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880580406086184,0,0.648761865332784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21493026238652,2.27682213812993,0,0,0,0,0,0,0,0,0,0,0,1.69267680787314,0,0,0,0,0,0,0,0,0,0,0,0,5.10626723828451,0,0,0,0,15.6304979416373,0,0,0,0,2.58033125279911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34989827793356,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67404849025475,6.7017150099529,0,0,0,0,0,0,2.57529213330645,0,0,0,0,0,0,0,0,0,0,0,5.83046258945117,0,1.8926408369051,0,0,4.84823456608859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51741423634971,5.26875744450521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_3831797.concoct_part_0",0,0,0,15.7574235462979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09823547455687,0.711007675804052,0,0.813077588251583,0,0,0.523761791159146,0,0,0,0,2.08075875317244,0,0,0,0,0,0,0,0,0,0,3.90370763886399,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0315819410122,0,1.75702971416589,0,3.51292189230928,0,0,3.86177562420349,3.51315706311947,0,0,0,0,0,0,0,0,0,0,0,3.28437642014227,0,0,0,1.19953898162817,0,2.94584171182931,0,0,0,0,0,2.15488213979049,0,0,0,0,0,2.75638712702083,0,0,0,0,0,0,0,0,0,0,0,4.13535873997716,0,0,0.749558176657905,0,0,0,0,0,0,0,0,3.29398298847365,0,0,0,0,0,0,0,9.91858956986541,0,4.45648833417424,0,0,0,0,0,0,0,23.3795427270213,3.49338406933924,3.8971309329485,0,0,0,0,0,0,0,0,0,0,0,15.9774859601061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52446320931407,0,0,0,0,0,0,0,5.56179940321741,0,0,0,0,0,0,0,0,0,0,0.825608738300536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882481991881324,0,4.29696982883438,0,0,0,0,0,0,0,0,0,0,0,2.48446144944178,0,0,0,0,0,0,0,1.14835719915752,0,0,0,0,1.83284409994578,0,3.33715661630021,0,0,0,0,0,0,0,0
"k141_159540.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.795978337246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_159778.concoct_part_0",0,0,0,20.4338095366227,5.98443374508796,0,6.40997830771415,0,0,0,0,0,95.6627770723189,0,3.27536320153863,0,0,11.4604644208702,0,0,43.6342944984301,89.6199477853967,0,21.5093006525771,0,0,27.1000967386112,0,36.4888809092854,0,0,60.2254498888513,23.7070571878611,5.97691027166613,17.6659020704352,0,16.0628454613592,75.0355657022777,185.526178766246,0,17.3570203827372,66.1481193760261,6.07466961675571,0,0,0,0,0,0,0,0,0,0,18.7240086915565,0,0,15.6104277426872,9.0422923367728,41.0124528055842,0,8.19983533325921,0,0,6.00941802545017,70.0449489486612,4.8795116112303,0,0,66.5429168025187,26.8826530817853,0,0,17.5250311453002,14.7159657341284,0,165.859296275025,40.8872866416466,0,0,0,3.73327291893779,0,6.87616112607837,5.27945182002134,107.112423377899,0,20.404202535161,0,168.166636286349,0,6.51084645129691,0,18.6544800084763,14.8033996120535,11.438111444502,0,0,0,0,0,0,0,0,30.6044994523843,0,2.271647957394,27.3493808369825,0,0,16.9129251452767,0,0,5.13585745431698,0,9.25821159931888,0,0,0,107.984781519968,28.2086320289769,0,0,0,0,5.40602045225774,0,0,0,61.0268318511761,0,0,12.6281885088269,5.21647368985191,0,72.782415474958,0,11.3692394349946,29.1575507581043,0,4.28980295973508,3.41145477863979,6.38135607773472,0,0,0,0,3.42908932302073,13.6513346402492,14.1213413612034,0,0,0,0,0,0,30.8315498347204,0,0,0,0,21.1452291881613,0,0,2.31287787693345,81.7325905890804,0,0,0,16.7131772804358,0,0,0,0,0,0,0,0,0,0,7.63063187188671,0,17.1857290333694,12.5900974812968,0,5.95379141207548,0,0,141.723545398982,2.12563593763087,0,0,4.24191144113131,0,248.60012440003,157.451599578295,0,121.361998600445,0,28.906943754935,6.43621830248049,10.7201872375759,16.3771558732915,81.8377678411524,0,0,0,3.9029855419726,0,0,0,0,0,4.36627688960189,41.3693108091951,7.97802169067486,44.1317976538206,0,12.1986919965128,84.9580970670869,2.97674886391979,6.48444651198557,20.8953255436122,0,0,0,55.5500215624175,6.38025901839157,94.7204439957143,0,11.8252296491813,66.5008121545928,0,0,0,0,12.5089373041636,87.4874059729541,14.9816405247707,66.3123063736435,0,9.98249148929796,10.572451159012,62.788617865582,0,11.4808656376625,0,0,0,0,0,0
"k141_160277.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,20.5725614221872,0,0,0,0,0,0,0,20.0469597781128,2.79577951036327,0,0,0,0,1.02975153002249,0,0,0,0,0,9.39681568204501,22.6543311820196,0,0,0,4.37550630055585,1.94523200798659,0,10.5261526832051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8487156887707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87008185481851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9803118056091,0,0,0,2.30355289342493,0,0,0,0,8.6648699350792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2322909890486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301264997795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35464931135324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_2742831.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974775417891071,0,0,0,0,0,0,0,0,0,0,1.82749395645342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42058655508419,0,3.33601882594896,10.2378353132618,0,0,0.856462185993286,0,0,0,0,13.5961067776445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0197544503961,0,0,0,0,0,5.03577435941304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01258986486343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579033532430409,0,0,2.70038849168263,0,0,0,0,2.67228908183256,0,0,0,0,0,0,0,0,0,0,0,0.504171977174853,11.7160893998965,5.89177830997951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37699708072637,0,4.85305023126981,0,0,0,0,0,0,0,0
"k141_2367327.concoct_part_0",0,0,0,11.874520966356,2.48405830439475,0,0,0,0,0,0,0,11.8280154709072,0,4.75845790519317,0,0,0,0,0,0,0,13.5943570455982,0.765901452781916,0,0,3.15758238126775,0,0,0,0,3.13604738336553,1.35065438599958,0,6.84402074411709,0,0,1.11807081619158,0,0,3.36217780110762,0,0,0,0,0,0,0,0,0,8.10092009001909,0,0,0,0,0,0,0,6.62033552568792,4.32293669573497,0,0,0,0,2.31652242807014,0,0,0,6.08011054656523,14.1434478158837,0,0,14.1446778165168,0,0,0,7.42514724208471,0,0,23.1172149491654,6.32766233757557,0,0.887974079465592,10.2266721590919,2.30538168522537,0,6.58739761589997,15.6713486422878,7.30746805352012,0,18.9179561833746,0,10.3242997757321,0,0.692388503637336,0,0,0,0,0,0,0,0,14.8207708471605,0,4.4003430115677,10.9071710682549,0,12.6682903815499,4.51883228654803,0,0,0,0,0,12.3191355146987,0,0,1.82034484419268,11.1308019109624,0,0,0,3.30812451063665,2.61796114138808,0,115.439144707193,0,0,3.84863833554615,0,24.4616956921983,0,0,1.74055178403489,0,11.955354884279,3.82916889962338,2.93681024921133,0,13.2164591310072,3.53175393215394,0,0,22.933270715181,0,3.32119446357915,0,0,0,0,0,0,0,0,0,0,23.7245168783661,0,0,0,0,0,2.24010414317214,2.60397726499721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6166800203218,0,0,4.06465177893256,0,0,0,0,0,0,0,0,0,0,0.763768518952745,4.58638950191,0,0,0,2.48865767786252,0,7.26801672504217,23.7927832837703,0,0,0,0,0,15.5226188255345,0,17.6511467640391,0,23.245144569245,0,12.1366718764226,0,2.59049752261212,0,0,1.32717622779738,34.5970404909963,12.5608322363619,0,0,0,0,24.4555288174457,0,13.1057292706343,0,3.81771791689736,0,0,1.32370197224926,0,0,2.07691694239681,3.60572984612169,0,0,0,16.5743941290312,10.2397934110506,9.37343237712932,0,0,0,0,0,0,0,0
"k141_1638157.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20017149742953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.7515905654482,0,1.8653760688639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9695902379011,0,412.336830901729,0,0,0,0,0,0,0,2.18311875215925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640798059522323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4932099016221,0,0,338.828490168944,0,0,0,0,0,0,0,0,0,0,0,0,2.11551762504321,0,0,0,0,0
"k141_1638157.concoct_part_1",0,0,0,0,0.127050793472325,0,0,0,0,0,0,0,0,0,0.486756572090003,0,0,0,0,0,0,0.164426580929009,2.08590979487113,0,1.01935740221328,0,0,0,0.166851279576808,0,0,0,0,0,0.350047446367404,0,0,0,0,0,0,0,0.451382820360545,0,0,0,0,0,0,0,0,22.4590702365226,0,1.85506842563375,0,0,0,0,0,0,0,0,0,0,0,0,3.30519082677424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681250986617535,0,0,0,0,0,0,0,0,0,0,0,5.0995040018406,0.147423003812028,0,0,0,0,0,0,0,0,0,0,0.159389488484399,0,0,0,0,0,0,0,0,0,0,0,0,0.776319731012772,0,0,0,0.253798296463922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220329496472765,0,0,0,0,0,1.42941701930478,0,0,0,0,0,71.7358934417618,0,359.032353967137,0,0,0,0,0,0,0,8.1414575071572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6731222306153,0,0,0,0.0708749683679258,0,0,0,0,0,0,0,0,0,0,1.14681733283709,0,0,0.380874560334152,0,0,0.546538975669183,0,0,0,0,0,2.02700529634616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939598485538907,0,0,0,0,0,0,2.92894146085775,2.027237763832,0,298.365677781668,0,0,0.0531134766524577,0,0,0,0,0.423860809082244,0,0.736666532548593,0,0.155108039199198,0,0,0,0,3.32725799462574,0
"k141_529432.concoct_part_0",0,0,0,0,0,0,69.0952553659411,0,0,0,1.33223419054358,0,2.20318077610485,0,0,0,0,0,0,0,0,0,3.79829053065191,0,4.94980249890217,2.57419264356555,0,0.288623369391236,15.0899295651072,0,88.9741958093847,0,0,0.539138687707591,16.3602163133764,0,0,0,0.0694403527285591,0,0,0,0,13.0711656482541,1.79397775148134,64.7347142421772,26.0038059443823,4.39150385679842,0,55.6288043653839,0,0,43.5861633296168,1.12598171025437,30.8577439431979,37.6221845175758,3.52029106394818,1.63129423154519,0,50.3265480575956,0,0,0,0,0,6.16209163936308,17.3868150592162,0.953363429643985,0,0,0,10.1902448292668,0,0,44.5718411242142,0,0,22.0904638986897,10.3276744295072,0.538249671916208,0.224503048217847,8.90698249743797,0.0413502887777324,5.71470528421026,0.0536773542333215,0,55.5227171624207,0,0,3.45730982785446,0,91.7517333335361,0,0,65.1297597220555,146.7731803952,0,1.55666832937668,0,0,0,1.99818947337421,0,5.52127066418435,18.7562031685438,12.4995570995646,0,0,0,0,0,0,0,0,0,0,0,0.818786426741501,0,0,0,0,90.1189960161212,85.0352872442342,0,7.37691030679085,0,82.0443323496543,0,84.5916231575408,1.34099403105481,0,0,1.32661923481189,0,0,0,0,78.7728627516981,0.77391114576361,0,25.162867249881,2.99539235267488,0,0,71.8311918676745,0,0,0,0.704562361834852,0,1.48936886181052,0,107.882250430403,0,0,0,0,0,63.5827947329361,0,0,1.31548805151004,0,0,0,2.84293453587207,0,0,75.916866483785,0,0,0,0,0,0,0,6.423305959511,0,0,78.5876200481789,0,0,0,13.9633853806046,109.454467985709,0,1.1710507587187,14.1887574553267,0,1.3921808208623,0,0,21.2687122630339,0,0,0.331735952184308,0,27.5816585356764,0,0,9.0278102797459,28.7080088460233,0,0,11.7238229059503,41.1914011903919,0,0,0,3.42317258135477,0,115.950557226217,0,0,0,42.3928431547379,0,0,0,0,5.02622163437211,0,0,0,0,0,0,41.798060201149,0,0.615242169202458,0,1.72594322522438,0,0,0,0,0,0,0,0,0,0,19.6276899821916,0,0,0,0,0,0,0
"k141_529465.concoct_part_0",0,0,0,10.0415475590222,2.10061438887824,0,7.87495130482783,0,0,0,0,0,0,0,4.02393338628003,0,0,7.03985215803711,0,0,9.74667727267214,6.79643220584778,0,1.16581583322506,0,0,2.00262901612194,1.9654819176712,6.89665505233811,0,0,13.9227963336232,5.71082416345199,3.67145371506576,8.68134722971597,0,0,8.5093497045119,6.62029762543449,0,2.55886713650429,10.835465040815,7.46300925344749,0,0,0,0,0,8.0999629275119,0,0,0,4.98849150016932,0,0,0,9.58906196088468,0,1.67952242181976,0,0,0,6.42691148956325,0,5.03727342626475,5.99470302162124,0,0,0,4.07735406454789,0,0,0,0,0,25.470715713011,3.13949376885964,0,0,0,0,0,51.2492477650916,0,0,0,0,0,0,0,7.9988724291734,0,0,0,11.4174471636979,0,0,0,0,0,0,0,0,0,0,0,5.2705826354277,0,0,0,0,5.142898134537,0,0,0,0,0,0,6.08744136035514,2.56708101188009,0,14.0963570440136,0,0,3.32077159786947,0,27.3897115157747,0,0,4.88183291688466,0,0,0,0,5.51953850428377,9.71939334091984,1.59630060019325,10.9285577351189,0,0,0,0,0,0,0,5.85819950026159,0,16.7712885094315,0,0,15.2726762091486,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62424710930656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585911249729369,0,0,0,9.11611628736283,24.3816828484278,0,0,7.9746802755142,0,0,0,0,0,6.78165361391965,4.36322900880627,0,4.51814429881363,0,6.31351138320089,0,6.5851199818375,2.23556494131339,2.79281772238903,0,0,0,0,0,0,0,0,0,6.43700485181923,1.89799502569655,0,12.3222569007657,0,0,1.68346621077052,0,5.31095926478595,0,0,0,0,0,0,1.58324346171352,0,0,0,0,0,0,0,0,0,0,0,0,3.50398486347779,0,0.579990125278105,0,15.3870197926863,0,0,0,0,0,0
"k141_161544.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74299511553323,0,0,0,0,0.641986208278939,0,0,0,0,0,0,0,0,0,0,1.81857119075001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23044424890488,0,0,0,0,0,0.538269118736444,0,0,0,0,2.61416872984171,0,0,0,0,0,0,0,0,0,0,4.41090298393449,0,0,0,0,0,0,0,0,0,5.12842442606384,0,0,0,0,0.390687403018713,0,0,0,0,0,0,0,13.7750676034539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4583550804999,0,0,0,0,0,4.25818171915832,0,0,0,1.0924829173064,0,0,5.68394038559247,16.4355226553543,0,0,0,1.02345762629164,0.778530320321167,0,0,0,2.87224470079216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621144655980035,0,0,0,0,0,0,1.68880253873015,0,0,0,0,0,0,0,0,0,0,0,0,0.540838676479736,0,0,0,0,0,0,0,0,0,0,0,3.97775521173634,0,0,0,0,0,0,0,0,0,0.563026548695263,5.86481314494915,0,0,0,0,0,0.743713705072663,0,3.28842883159949,0,0,0,0,0,0
"k141_4237114.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.024951323896,0,0,0,0,0,0,0,0,1.40026836053251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_4237114.concoct_part_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.110238099755,0,0,0,0,0,0,0,0,2.10040254079876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640798059522323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_4237114.concoct_part_4",0,0,0,0,0,0,0,19.9071806699671,0,0,0,0,0,0,4.89461223312408,0,0,0,105.132997623003,0,0,0,0,0,0,0,0,0,0.167778384711371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64026306435313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.136393731304,0,0,0,0,0,0,0,12.483802064381,3.90522990031393,0,0,0,0,4.76174421995631,0,0,0,0,0,0,1.59295653090433,0,0,0.592968624792459,0,0,118.033428765966,0,0,0,0,0,0,2.03681274975346,0,147.438674290513,0,0,72.234811590268,0,0,113.777705551465,0,0,0,89.5260936078645,0,0,101.101689652235,0,4.40548857735954,1.02083408245275,0,0,0,0,0,0,92.1955599068617,0,0,0,0,0,0,0,0,0,0,3.54198822107746,0,0,0,0,0,0,0,47.5060490792756,0,15.6942015293183,0,0,0,0,0,0,1.40026836053251,0,0,0,117.683542300948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.648196966685,0,0,0,0,0,0,0,0,0,0,0,10.841719263932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86923128213939,1.04397495908914,0,0,0,1.73409380118407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6626681075796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
